seed,Time(h),model,Coverage,Mean,Std_Dev,CSV_Coverage,DSV_Coverage,New_locs,Cov_Efficiency,CovDev_Vehicle_Path,Mean_Runtime
42,2023-01-01 00:59:00,fuse,1442.0,0.717974180734856,0.4543780927493155,1416.0,26.0,26.0,0.8666666666666667,0.36080121229411,6.39803671836853
42,2023-01-01 01:59:00,fuse,1437.0,0.7149950347567031,0.45470460851867006,1410.0,28.0,27.0,0.9,0.309294787065871,6.151997089385986
42,2023-01-01 02:59:00,fuse,1415.0,0.7030784508440914,0.4579871084016976,1386.0,29.0,29.0,0.9666666666666667,0.18246560765962697,6.024358749389648
42,2023-01-01 03:59:00,fuse,1384.0,0.6886792452830188,0.46623951824956167,1357.0,27.0,27.0,0.9,0.3142696805273545,5.344627618789673
42,2023-01-01 04:59:00,fuse,1346.0,0.6683217477656405,0.4708160885410779,1316.0,30.0,30.0,1.0,0.0,5.927241086959839
42,2023-01-01 05:59:00,fuse,1361.0,0.6767626613704072,0.46983088325909284,1333.0,28.0,28.0,0.9333333333333333,0.25753937681885636,6.147440195083618
42,2023-01-01 06:59:00,fuse,1454.0,0.7259185700099305,0.454868320505773,1432.0,28.0,22.0,0.7333333333333333,0.45175395145262565,6.183366298675537
42,2023-01-01 07:59:00,fuse,1551.0,0.7785501489572989,0.4373531056756868,1538.0,28.0,13.0,0.43333333333333335,0.6175577309210922,5.909227132797241
42,2023-01-01 08:59:00,fuse,1534.0,0.7730883813306852,0.44526717277161293,1527.0,30.0,7.0,0.23333333333333334,0.42295258468165065,5.774580001831055
42,2023-01-01 09:59:00,fuse,1546.0,0.7760675273088381,0.4389244182019107,1533.0,26.0,13.0,0.43333333333333335,0.6165853669954383,6.2287726402282715
42,2023-01-01 10:59:00,fuse,1598.0,0.79493545183714,0.4074214344235892,1571.0,28.0,27.0,0.9,0.30929478706587094,5.452819347381592
42,2023-01-01 11:59:00,fuse,1581.0,0.7939424031777557,0.43178464861540045,1569.0,21.0,12.0,0.4,0.7737179432986628,6.241302013397217
42,2023-01-01 12:59:00,fuse,1560.0,0.7775571002979146,0.42298977296208856,1536.0,26.0,24.0,0.8,0.42132504423474315,5.96813440322876
42,2023-01-01 13:59:00,fuse,1611.0,0.8008937437934459,0.4030410660517326,1583.0,29.0,28.0,0.9333333333333333,0.36493121531925393,6.11987829208374
42,2023-01-01 14:59:00,fuse,1586.0,0.7904667328699106,0.4142310575659264,1562.0,26.0,24.0,0.8,0.4213250442347432,5.929901123046875
42,2023-01-01 15:59:00,fuse,1590.0,0.79493545183714,0.41705708782233814,1571.0,28.0,19.0,0.6333333333333333,0.4883855118277622,6.1338231563568115
42,2023-01-01 16:59:00,fuse,1606.0,0.8003972194637538,0.4070869716593141,1582.0,29.0,24.0,0.8,0.40508069394726653,5.823460817337036
42,2023-01-01 17:59:00,fuse,1578.0,0.7835153922542205,0.41184830017244883,1548.0,30.0,30.0,1.0,0.0,6.268463611602783
42,2023-01-01 18:59:00,fuse,1562.0,0.7770605759682224,0.420962744054262,1535.0,29.0,27.0,0.9,0.40213461343760687,5.416887283325195
42,2023-01-01 19:59:00,fuse,1582.0,0.7934458788480635,0.42750139264730996,1568.0,26.0,14.0,0.4666666666666667,0.6837072628704298,5.764091491699219
42,2023-01-01 20:59:00,fuse,1586.0,0.7894736842105263,0.41252536987089866,1560.0,29.0,26.0,0.8666666666666667,0.3448275862068966,5.802213907241821
42,2023-01-01 21:59:00,fuse,1574.0,0.7864945382323734,0.4217242774098525,1554.0,29.0,20.0,0.6666666666666666,0.4753120259341455,6.085367441177368
42,2023-01-01 22:59:00,fuse,1515.0,0.7586891757696127,0.4427070621885701,1498.0,30.0,17.0,0.5666666666666667,0.4955356249106168,5.418351173400879
42,2023-01-01 23:59:00,fuse,1503.0,0.7547169811320755,0.4549355229364011,1490.0,23.0,13.0,0.43333333333333335,0.7922116155777651,5.67819619178772
42,2023-01-01 50:00:00,fuse,1520.9166666666667,0.7591650115855676,0.4352577510522721,1498.9583333333333,27.625,21.958333333333332,0.7319444444444444,0.4129587194700995,5.92468907435735
42,2023-01-01 100:00:00,fuse,2014.0,18.220456802383318,8.294484269967466,2014.0,285.0,0.0,0.0,8.144328670364958,258.95494055747986
