seed,Time(h),model,Coverage,Mean,Std_Dev,CSV_Coverage,DSV_Coverage,New_locs,Cov_Efficiency,CovDev_Vehicle_Path,Mean_Runtime
42,2009-01-03 00:59:00,fuse,1559.0,0.491725768321513,0.7878425721505598,1506.0,57.0,53.0,0.8833333333333333,0.522795243008819,3.575736165046692
42,2009-01-03 01:59:00,fuse,1806.0,0.5567375886524822,0.8058908865681521,1756.0,58.0,50.0,0.8333333333333334,0.4827586206896552,3.528489112854004
42,2009-01-03 02:59:00,fuse,1619.0,0.5074862096138691,0.792089973183317,1564.0,59.0,55.0,0.9166666666666666,0.3539086952173068,3.457746386528015
42,2009-01-03 03:59:00,fuse,1626.0,0.49684791174152876,0.7767998199798312,1573.0,60.0,53.0,0.8833333333333333,0.38586123009300755,3.605435848236084
42,2009-01-03 04:59:00,fuse,1647.0,0.4864066193853428,0.7574247741930447,1588.0,60.0,59.0,0.9833333333333333,0.12801909579781015,3.5978798866271973
42,2009-01-03 05:59:00,fuse,1741.0,0.5346729708431837,0.7955869164296819,1691.0,60.0,50.0,0.8333333333333334,0.4760952285695233,3.591089129447937
42,2009-01-03 06:59:00,fuse,1659.0,0.5222616233254531,0.8002270703852432,1602.0,60.0,57.0,0.95,0.21794494717703372,3.6140114068984985
42,2009-01-03 07:59:00,fuse,1826.0,0.5598896769109535,0.8046840730932646,1775.0,60.0,51.0,0.85,0.4651761912317622,3.6796690225601196
42,2009-01-03 08:59:00,fuse,1719.0,0.5173364854215918,0.779650867146328,1662.0,60.0,57.0,0.95,0.37822685726367394,3.592582583427429
42,2009-01-03 09:59:00,fuse,1706.0,0.5315208825847124,0.7999158568321508,1646.0,60.0,60.0,1.0,0.0,3.6762657165527344
42,2009-01-03 10:59:00,fuse,1560.0,0.4838455476753349,0.7763845172457193,1501.0,59.0,59.0,0.9833333333333333,0.12908090009938827,3.550337076187134
42,2009-01-03 11:59:00,fuse,1441.0,0.45390070921985815,0.7667505306631047,1381.0,60.0,60.0,1.0,0.0,3.4662965536117554
42,2009-01-03 12:59:00,fuse,1308.0,0.4016942474389283,0.7268824138959551,1251.0,60.0,57.0,0.95,0.2179449471770337,5.184631943702698
42,2009-01-03 13:59:00,fuse,1202.0,0.3620961386918834,0.6939549996828145,1142.0,60.0,60.0,1.0,0.0,3.686891555786133
42,2009-01-03 14:59:00,fuse,932.0,0.28743104806934594,0.6422291294404949,872.0,60.0,60.0,1.0,0.0,3.897668957710266
42,2009-01-03 15:59:00,fuse,781.0,0.2259653270291568,0.5649009079784012,721.0,60.0,60.0,1.0,0.0,3.6546475887298584
42,2009-01-03 16:59:00,fuse,678.0,0.19936958234830576,0.5396489940449645,618.0,60.0,60.0,1.0,0.0,3.5539534091949463
42,2009-01-03 17:59:00,fuse,619.0,0.16863672182821118,0.48330010607950014,559.0,60.0,60.0,1.0,0.0,3.7284125089645386
42,2009-01-03 18:59:00,fuse,536.0,0.1524822695035461,0.4722351667126383,476.0,60.0,60.0,1.0,0.0,4.723992943763733
42,2009-01-03 19:59:00,fuse,490.0,0.1400709219858156,0.45555185977024293,430.0,60.0,60.0,1.0,0.0,4.667190790176392
42,2009-01-03 20:59:00,fuse,524.0,0.1392828999211978,0.438163431408041,464.0,60.0,60.0,1.0,0.0,4.711658477783203
42,2009-01-03 21:59:00,fuse,722.0,0.1908983451536643,0.501773745777473,662.0,60.0,60.0,1.0,0.0,5.202455520629883
42,2009-01-03 22:59:00,fuse,910.0,0.26182033096926716,0.5989616672460354,851.0,60.0,59.0,0.9833333333333333,0.2560381915956203,3.669819951057434
42,2009-01-03 23:59:00,fuse,1395.0,0.40760441292356187,0.7120579269027218,1336.0,60.0,59.0,0.9833333333333333,0.12801909579781015,3.601245403289795
42,2023-01-01 50:00:00,fuse,1250.25,0.3783326766482795,0.6780378419504034,1192.7916666666667,59.708333333333336,57.458333333333336,0.9576388888888889,0.1725778851549352,3.8840878307819366
42,2023-01-01 100:00:00,fuse,4109.0,9.080378250591016,13.020632878258487,3275.0,1271.0,834.0,0.5791666666666667,4.227922808715016,341.27094197273254
