seed,Time(h),model,Coverage,Mean,Std_Dev,CSV_Coverage,DSV_Coverage,New_locs,Cov_Efficiency,CovDev_Vehicle_Path,Mean_Runtime
42,2023-01-01 00:59:00,fuse_wo12,4122.0,1.25718954248366,1.0820266372932827,4091.0,60.0,31.0,0.12916666666666668,4.831493902855859,9.211836576461792
42,2023-01-01 01:59:00,fuse_wo12,4060.0,1.2380718954248366,1.079073771334182,4020.0,71.0,40.0,0.16666666666666666,4.518778733004043,9.033929824829102
42,2023-01-01 02:59:00,fuse_wo12,3970.0,1.2083333333333333,1.10194235819498,3938.0,58.0,32.0,0.13333333333333333,5.075763679706094,9.185122013092041
42,2023-01-01 03:59:00,fuse_wo12,3865.0,1.1616013071895426,1.1283031614112313,3826.0,70.0,39.0,0.1625,5.319198957645823,9.219981074333191
42,2023-01-01 04:59:00,fuse_wo12,3737.0,1.1238562091503268,1.1154087876818604,3695.0,62.0,42.0,0.175,5.191644612000642,9.226747274398804
42,2023-01-01 05:59:00,fuse_wo12,3836.0,1.1450980392156862,1.0863948400826684,3769.0,76.0,67.0,0.2791666666666667,4.684857288288978,9.133757591247559
42,2023-01-01 06:59:00,fuse_wo12,4197.0,1.2821895424836602,1.0514274968190203,4157.0,63.0,40.0,0.16666666666666666,4.376809635457546,9.316513776779175
42,2023-01-01 07:59:00,fuse_wo12,4543.0,1.4169934640522877,0.9940864923162609,4511.0,71.0,32.0,0.13333333333333333,3.4522847774317817,9.208160042762756
42,2023-01-01 08:59:00,fuse_wo12,4556.0,1.4281045751633987,1.0643023746189757,4532.0,50.0,24.0,0.1,5.391140881112271,9.306848526000977
42,2023-01-01 09:59:00,fuse_wo12,4636.0,1.446078431372549,1.03027741380857,4599.0,58.0,37.0,0.15416666666666667,4.994438047967175,9.38357138633728
42,2023-01-01 10:59:00,fuse_wo12,4702.0,1.4663398692810456,1.0687988809348392,4673.0,60.0,29.0,0.12083333333333333,5.820366540576862,9.411850214004517
42,2023-01-01 11:59:00,fuse_wo12,4645.0,1.4511437908496732,1.046734104973051,4622.0,56.0,23.0,0.09583333333333334,5.156201684993182,9.384971380233765
42,2023-01-01 12:59:00,fuse_wo12,4640.0,1.4441176470588235,1.055710292387683,4608.0,52.0,32.0,0.13333333333333333,5.562713994288087,9.342867374420166
42,2023-01-01 13:59:00,fuse_wo12,4681.0,1.4493464052287581,0.9855406752068013,4649.0,69.0,32.0,0.13333333333333333,3.8884897925859003,9.19314730167389
42,2023-01-01 14:59:00,fuse_wo12,4694.0,1.4562091503267973,0.9951076445440448,4667.0,63.0,27.0,0.1125,4.002141024381517,8.9573814868927
42,2023-01-01 15:59:00,fuse_wo12,4651.0,1.45,0.9913597317054283,4624.0,75.0,27.0,0.1125,3.673666046638184,9.269084215164185
42,2023-01-01 16:59:00,fuse_wo12,4710.0,1.4619281045751633,0.977619595375635,4667.0,98.0,43.0,0.17916666666666667,3.417377255336241,9.088372111320496
42,2023-01-01 17:59:00,fuse_wo12,4646.0,1.4437908496732026,0.9576544101752136,4610.0,86.0,36.0,0.15,2.9019491407631506,9.243621587753296
42,2023-01-01 18:59:00,fuse_wo12,4552.0,1.4189542483660131,0.9785110493621325,4516.0,89.0,36.0,0.15,2.9460922701408756,9.318606972694397
42,2023-01-01 19:59:00,fuse_wo12,4603.0,1.436437908496732,0.998959781391351,4579.0,73.0,24.0,0.1,3.5269649954584668,8.973366141319275
42,2023-01-01 20:59:00,fuse_wo12,4604.0,1.430718954248366,1.007214566242563,4573.0,79.0,31.0,0.12916666666666668,3.8078339542539625,9.239203333854675
42,2023-01-01 21:59:00,fuse_wo12,4636.0,1.423529411764706,0.984372312919323,4587.0,71.0,49.0,0.20416666666666666,3.867114234859796,9.218361020088196
42,2023-01-01 22:59:00,fuse_wo12,4435.0,1.365359477124183,1.0657361297371772,4402.0,61.0,33.0,0.1375,4.999650619343973,9.191170454025269
42,2023-01-01 23:59:00,fuse_wo12,4343.0,1.3163398692810457,1.075086712802473,4311.0,81.0,32.0,0.13333333333333333,4.614642408051117,9.211767554283142
42,2023-01-01 50:00:00,fuse_wo12,4419.333333333333,1.3634055010893247,1.038402050888281,4384.416666666667,68.83333333333333,34.916666666666664,0.14548611111111112,4.417567269880897,9.219593301415443
42,2023-01-01 100:00:00,fuse_wo12,6120.0,32.722385620915034,18.764255291957472,6120.0,783.0,0.0,0.0,17.75743463438155,865.214583158493
