seed,Time(h),model,Coverage,Mean,Std_Dev,CSV_Coverage,DSV_Coverage,New_locs,Cov_Efficiency,CovDev_Vehicle_Path,Mean_Runtime
42,2023-01-01 00:59:00,GBN-F,4241.0,0.7076797385620915,0.48608732846749225,4091.0,231.0,150.0,0.625,0.48766190533814513,10.443660974502563
42,2023-01-01 01:59:00,GBN-F,4177.0,0.696078431372549,0.48921470391665284,4020.0,226.0,157.0,0.6541666666666667,0.5000783085361106,9.941521644592285
42,2023-01-01 02:59:00,GBN-F,4125.0,0.6826797385620915,0.4836821007198781,3938.0,230.0,187.0,0.7791666666666667,0.4211111415918354,10.139423131942749
42,2023-01-01 03:59:00,GBN-F,4024.0,0.6643790849673202,0.48652338753793223,3826.0,237.0,198.0,0.825,0.3818507121265407,10.081034660339355
42,2023-01-01 04:59:00,GBN-F,3885.0,0.6429738562091504,0.49621078495670756,3695.0,232.0,190.0,0.7916666666666666,0.42153321304819485,10.05651068687439
42,2023-01-01 05:59:00,GBN-F,3948.0,0.6550653594771242,0.4958723372130231,3769.0,230.0,179.0,0.7458333333333333,0.44144889472515875,9.872778177261353
42,2023-01-01 06:59:00,GBN-F,4353.0,0.7184640522875817,0.4654594964391735,4157.0,228.0,196.0,0.8166666666666667,0.394639364182526,10.03026556968689
42,2023-01-01 07:59:00,GBN-F,4616.0,0.7763071895424837,0.4684079109003841,4511.0,230.0,105.0,0.4375,0.5347119076629931,9.11253023147583
42,2023-01-01 08:59:00,GBN-F,4649.0,0.7797385620915033,0.4617895677176287,4532.0,236.0,117.0,0.4875,0.5323996993013284,10.13032865524292
42,2023-01-01 09:59:00,GBN-F,4716.0,0.7906862745098039,0.45605388929635265,4599.0,223.0,117.0,0.4875,0.5568849567318961,9.899150848388672
42,2023-01-01 10:59:00,GBN-F,4765.0,0.8027777777777778,0.4571424417566066,4673.0,230.0,92.0,0.38333333333333336,0.5387796895533798,9.173746109008789
42,2023-01-01 11:59:00,GBN-F,4728.0,0.7944444444444444,0.4572243465988339,4622.0,217.0,106.0,0.44166666666666665,0.5398986772205574,9.166350364685059
42,2023-01-01 12:59:00,GBN-F,4721.0,0.792156862745098,0.4558306949437507,4608.0,231.0,113.0,0.4708333333333333,0.5392695443477149,10.330934047698975
42,2023-01-01 13:59:00,GBN-F,4763.0,0.7988562091503268,0.4500167014809265,4649.0,222.0,114.0,0.475,0.5132763795763645,10.121671438217163
42,2023-01-01 14:59:00,GBN-F,4795.0,0.8017973856209151,0.4440198555808375,4667.0,228.0,128.0,0.5333333333333333,0.5420172528342247,9.913065671920776
42,2023-01-01 15:59:00,GBN-F,4743.0,0.7947712418300653,0.45414443725748965,4624.0,227.0,119.0,0.49583333333333335,0.5880686025009777,9.927490711212158
42,2023-01-01 16:59:00,GBN-F,4770.0,0.8017973856209151,0.4556436639413491,4667.0,216.0,103.0,0.42916666666666664,0.5857350616228006,9.90161657333374
42,2023-01-01 17:59:00,GBN-F,4714.0,0.7924836601307189,0.46061451003761456,4610.0,227.0,104.0,0.43333333333333335,0.5729582550797924,9.916068315505981
42,2023-01-01 18:59:00,GBN-F,4630.0,0.777124183006536,0.4651230397377889,4516.0,224.0,114.0,0.475,0.5474168234274761,9.127877235412598
42,2023-01-01 19:59:00,GBN-F,4666.0,0.7874183006535947,0.47424367188048056,4579.0,215.0,87.0,0.3625,0.6474311680485698,9.143571615219116
42,2023-01-01 20:59:00,GBN-F,4686.0,0.786437908496732,0.4598014537423729,4573.0,218.0,113.0,0.4708333333333333,0.5461027958307609,10.136125326156616
42,2023-01-01 21:59:00,GBN-F,4736.0,0.7887254901960784,0.4446159499444674,4587.0,223.0,149.0,0.6208333333333333,0.5267102012565389,9.11532473564148
42,2023-01-01 22:59:00,GBN-F,4564.0,0.7584967320261438,0.4571612767895552,4402.0,231.0,162.0,0.675,0.4819797631070746,9.83426809310913
42,2023-01-01 23:59:00,GBN-F,4452.0,0.7436274509803922,0.47257317284298744,4311.0,235.0,141.0,0.5875,0.5023079373455351,10.02961015701294
42,2023-01-01 50:00:00,GBN-F,4519.458333333333,0.7556236383442266,0.46656069682084517,4384.416666666667,226.95833333333334,135.04166666666666,0.5626736111111111,0.5143446772915207,9.814371873935064
42,2023-01-01 100:00:00,GBN-F,6120.0,18.13562091503268,8.387563103222709,6120.0,1739.0,0.0,0.0,8.777529038520525,606.398090839386
