seed,Time(h),model,Coverage,Mean,Std_Dev,CSV_Coverage,DSV_Coverage,New_locs,Cov_Efficiency,CovDev_Vehicle_Path,Mean_Runtime
42,2023-01-01 00:59:00,GBRSP-F,4136.0,1.221573398215734,0.9155173718044896,4091.0,77.0,45.0,0.09375,0.8952565163435888,5.134421467781067
42,2023-01-01 01:59:00,GBRSP-F,4083.0,1.1945606694560669,0.9205461630319635,4020.0,82.0,63.0,0.13125,0.7813448038849437,5.127396583557129
42,2023-01-01 02:59:00,GBRSP-F,4000.0,1.171054756905185,0.9262807154902334,3938.0,93.0,62.0,0.12916666666666668,0.892408340698771,5.122890114784241
42,2023-01-01 03:59:00,GBRSP-F,3879.0,1.1186140209508462,0.9272228191858986,3826.0,70.0,53.0,0.11041666666666666,0.8576189154173506,5.112471103668213
42,2023-01-01 04:59:00,GBRSP-F,3766.0,1.0856913183279744,0.937888314206243,3695.0,99.0,71.0,0.14791666666666667,0.9981106526897475,5.1068339347839355
42,2023-01-01 05:59:00,GBRSP-F,3841.0,1.1095207462206498,0.9389893121033963,3769.0,110.0,72.0,0.15,1.1162214893215148,5.196364045143127
42,2023-01-01 06:59:00,GBRSP-F,4222.0,1.2395045842046002,0.9135353496984564,4157.0,83.0,65.0,0.13541666666666666,1.020190994217665,5.2504143714904785
42,2023-01-01 07:59:00,GBRSP-F,4562.0,1.370352564102564,0.8893165072444839,4511.0,104.0,51.0,0.10625,1.0874740696085612,5.214714765548706
42,2023-01-01 08:59:00,GBRSP-F,4592.0,1.3931513487320304,0.8819031286262501,4532.0,111.0,60.0,0.125,1.1230588859277422,5.317112922668457
42,2023-01-01 09:59:00,GBRSP-F,4649.0,1.3996779388083735,0.8684855825318223,4599.0,67.0,50.0,0.10416666666666667,1.1380535845198956,5.311750411987305
42,2023-01-01 10:59:00,GBRSP-F,4714.0,1.4203482747500806,0.8573855446780745,4673.0,60.0,41.0,0.08541666666666667,1.1617754611895632,5.320652484893799
42,2023-01-01 11:59:00,GBRSP-F,4697.0,1.4214100905562743,0.8661939340803753,4622.0,111.0,75.0,0.15625,1.2238996538912934,5.3204851150512695
42,2023-01-01 12:59:00,GBRSP-F,4671.0,1.4063358655244869,0.8604290029914462,4608.0,97.0,63.0,0.13125,0.8972034112179208,5.296932935714722
42,2023-01-01 13:59:00,GBRSP-F,4705.0,1.4169508037018996,0.8512781652956504,4649.0,90.0,56.0,0.11666666666666667,0.916515138991168,5.308068513870239
42,2023-01-01 14:59:00,GBRSP-F,4740.0,1.429267500406042,0.8507652591268725,4667.0,103.0,73.0,0.15208333333333332,1.1239515280567298,5.319095253944397
42,2023-01-01 15:59:00,GBRSP-F,4679.0,1.4102315039663267,0.8558451964669653,4624.0,69.0,55.0,0.11458333333333333,0.8615573303015565,5.233043193817139
42,2023-01-01 16:59:00,GBRSP-F,4720.0,1.427252106286455,0.8550426264347966,4667.0,77.0,53.0,0.11041666666666666,1.173008408579443,5.2314066886901855
42,2023-01-01 17:59:00,GBRSP-F,4678.0,1.4180607438687673,0.8620932373728234,4610.0,107.0,68.0,0.14166666666666666,1.1082551780604457,5.229666709899902
42,2023-01-01 18:59:00,GBRSP-F,4571.0,1.3815704088254381,0.8693484770613444,4516.0,66.0,55.0,0.11458333333333333,0.6997638326518479,5.208302974700928
42,2023-01-01 19:59:00,GBRSP-F,4633.0,1.397767712714332,0.8653143223625963,4579.0,85.0,54.0,0.1125,0.8972082807029469,5.306036472320557
42,2023-01-01 20:59:00,GBRSP-F,4655.0,1.3995153473344104,0.8686794376724336,4573.0,121.0,82.0,0.17083333333333334,1.063967340157614,5.310442566871643
42,2023-01-01 21:59:00,GBRSP-F,4639.0,1.3894924598670342,0.8644501473797727,4587.0,72.0,52.0,0.10833333333333334,1.1506003532241358,5.198442220687866
42,2023-01-01 22:59:00,GBRSP-F,4460.0,1.3300892133008921,0.8815738755905327,4402.0,78.0,58.0,0.12083333333333333,0.6904057445044236,5.184057831764221
42,2023-01-01 23:59:00,GBRSP-F,4369.0,1.2852278255229448,0.8956667619264644,4311.0,82.0,58.0,0.12083333333333333,1.1275048128123142,5.0632771253585815
42,2023-01-01 50:00:00,GBRSP-F,4444.208333333333,1.3265508834395587,0.8843229688484744,4384.416666666667,88.08333333333333,59.791666666666664,0.12456597222222221,1.0002231136237991,5.226011658708255
42,2023-01-01 100:00:00,GBRSP-F,6348.0,29.951466586029635,19.51698035148458,6120.0,806.0,228.0,0.019791666666666666,19.927327498873115,628.1108484268188
