seed,Time(h),model,Coverage,Mean,Std_Dev,CSV_Coverage,DSV_Coverage,New_locs,Cov_Efficiency,CovDev_Vehicle_Path,Mean_Runtime
42,2023-01-01 00:59:00,GBRSP-F,1449.0,2.433728981206726,1.7819597791591426,1416.0,56.0,33.0,0.275,1.534883496210307,1.2155041098594666
42,2023-01-01 01:59:00,GBRSP-F,1433.0,2.444883835887296,1.781655928789818,1410.0,38.0,23.0,0.19166666666666668,1.5310724429251428,1.2154188752174377
42,2023-01-01 02:59:00,GBRSP-F,1411.0,2.3897131552917905,1.7977491743242204,1386.0,41.0,25.0,0.20833333333333334,1.5548660927326077,1.2164283394813538
42,2023-01-01 03:59:00,GBRSP-F,1390.0,2.318969787023279,1.8045377090315937,1357.0,38.0,33.0,0.275,1.5842017835044642,1.2120398879051208
42,2023-01-01 04:59:00,GBRSP-F,1342.0,2.2533399307273627,1.8183584600122888,1316.0,33.0,26.0,0.21666666666666667,1.6380462729381307,1.2120597958564758
42,2023-01-01 05:59:00,GBRSP-F,1365.0,2.298219584569733,1.8221048456383455,1333.0,34.0,32.0,0.26666666666666666,1.4646940703516156,1.2139236330986023
42,2023-01-01 06:59:00,GBRSP-F,1457.0,2.474333662388944,1.7905043698748906,1432.0,31.0,25.0,0.20833333333333334,1.559769987578914,1.2269125580787659
42,2023-01-01 07:59:00,GBRSP-F,1563.0,2.730769230769231,1.7098450279846609,1538.0,35.0,25.0,0.20833333333333334,1.2551932935136454,1.2359327673912048
42,2023-01-01 08:59:00,GBRSP-F,1553.0,2.7348447511089207,1.7312462679423934,1527.0,41.0,26.0,0.21666666666666667,1.676374661213618,1.2420836091041565
42,2023-01-01 09:59:00,GBRSP-F,1560.0,2.750863344844598,1.7309376177608014,1533.0,36.0,27.0,0.225,2.1659542988464366,1.238309383392334
42,2023-01-01 10:59:00,GBRSP-F,1592.0,2.8048538880633975,1.6930227753427043,1571.0,30.0,21.0,0.175,2.2163533613172386,1.246545433998108
42,2023-01-01 11:59:00,GBRSP-F,1591.0,2.7850421000495293,1.6976381739636426,1569.0,32.0,22.0,0.18333333333333332,2.2043990110685496,1.2382270097732544
42,2023-01-01 12:59:00,GBRSP-F,1555.0,2.7445544554455448,1.7306483216908162,1536.0,29.0,19.0,0.15833333333333333,2.0997706686397692,1.2357456684112549
42,2023-01-01 13:59:00,GBRSP-F,1604.0,2.779098563645369,1.6939536386392795,1583.0,31.0,21.0,0.175,2.1759254134245225,1.233311653137207
42,2023-01-01 14:59:00,GBRSP-F,1587.0,2.7860326894502228,1.6977633104958487,1562.0,32.0,25.0,0.20833333333333334,2.179449471770337,1.2348386645317078
42,2023-01-01 15:59:00,GBRSP-F,1587.0,2.787128712871287,1.6922165068942197,1571.0,27.0,16.0,0.13333333333333333,1.9945054841238903,1.2391505241394043
42,2023-01-01 16:59:00,GBRSP-F,1604.0,2.8168316831683167,1.681616932099255,1582.0,30.0,22.0,0.18333333333333332,2.177919496522618,1.2436346411705017
42,2023-01-01 17:59:00,GBRSP-F,1569.0,2.7716691431401683,1.7183765497728143,1548.0,33.0,21.0,0.175,2.1500208212202137,1.2456757426261902
42,2023-01-01 18:59:00,GBRSP-F,1558.0,2.731683168316832,1.7226752561732424,1535.0,32.0,23.0,0.19166666666666668,2.164161211647598,1.2349072694778442
42,2023-01-01 19:59:00,GBRSP-F,1586.0,2.767821782178218,1.7061491026043463,1568.0,27.0,18.0,0.15,2.439950976592682,1.2429199814796448
42,2023-01-01 20:59:00,GBRSP-F,1580.0,2.77029702970297,1.7057587118524364,1560.0,32.0,20.0,0.16666666666666666,2.230602146842865,1.240936517715454
42,2023-01-01 21:59:00,GBRSP-F,1576.0,2.7493808816245666,1.707018220930411,1554.0,32.0,22.0,0.18333333333333332,2.218529918662356,1.2302564978599548
42,2023-01-01 22:59:00,GBRSP-F,1519.0,2.6280909990108805,1.741210004721466,1498.0,36.0,21.0,0.175,1.715038782270348,1.227467656135559
42,2023-01-01 23:59:00,GBRSP-F,1512.0,2.5559405940594058,1.7350034543394843,1490.0,36.0,22.0,0.18333333333333332,1.7057907908715602,1.215948760509491
42,2023-01-01 50:00:00,GBRSP-F,1522.625,2.6378371647726913,1.7371645891682552,1498.9583333333333,34.25,23.666666666666668,0.19722222222222222,1.9015614147828932,1.2307574575146039
42,2023-01-01 100:00:00,GBRSP-F,2029.0,62.0363196125908,39.161590339046754,2014.0,211.0,15.0,0.005208333333333333,33.89812472356014,248.95379424095154
