26,21
18,17
50,6
63,25
42,2
29,32
8,9
19,18
6,48
52,15
75,35
33,38
34,3
25,34
53,16
45,12
64,25
37,8
56,21
3,15
22,28
14,24
67,36
46,13
59,32
86,49
38,9
79,10
49,18
36,48
15,25
7,21
48,22
18,30
30,4
63,38
29,45
21,41
41,19
60,32
33,15
52,28
25,11
44,24
72,6
64,2
10,31
22,5
14,1
34,16
66,48
45,25
37,21
65,3
78,22
14,37
47,34
26,11
59,45
18,7
79,23
63,15
9,44
29,22
48,35
21,18
94,2
40,31
60,9
11,4
52,5
44,1
10,8
41,32
33,28
25,24
53,6
44,37
85,38
64,15
10,44
56,11
22,18
67,26
86,39
79,0
70,31
90,9
17,25
36,38
28,34
7,11
48,12
47,47
40,8
5,50
6,15
63,28
29,35
75,2
21,31
41,9
60,22
33,5
6,51
25,1
44,14
10,21
2,17
34,6
67,3
85,51
86,16
37,11
32,45
78,12
24,41
3,18
16,37
43,54
35,50
36,15
55,28
47,24
67,39
26,1
59,35
70,44
17,38
90,22
63,5
82,18
77,52
28,47
29,12
48,25
21,8
40,21
54,41
33,18
25,14
66,15
12,44
85,28
32,22
51,35
43,31
22,8
35,27
14,4
55,5
66,51
86,29
59,12
24,54
17,15
36,28
9,11
55,41
28,24
47,37
48,2
5,40
6,5
58,52
63,18
9,47
29,25
42,44
21,21
73,31
44,4
39,38
31,34
10,11
51,12
74,32
66,28
4,53
32,35
78,2
24,31
43,44
89,11
16,27
35,40
36,5
55,18
28,1
47,14
59,25
5,17
92,22
17,28
58,29
9,24
28,37
29,2
61,34
40,11
81,12
27,41
6,18
30,46
62,35
54,31
66,5
39,51
12,34
85,18
31,47
32,12
51,25
24,8
43,21
35,17
1,24
88,29
67,6
13,35
59,2
24,44
65,45
16,40
57,41
17,5
36,18
77,19
76,54
28,14
47,27
5,30
50,38
42,34
61,47
8,41
54,8
20,15
11,46
39,28
31,24
51,2
23,20
84,36
20,51
66,18
13,12
32,25
24,21
43,34
89,1
16,17
35,30
76,31
55,8
47,4
88,42
5,7
38,41
58,19
50,15
61,24
80,37
81,2
27,31
19,27
39,5
30,36
91,52
62,25
0,50
20,28
12,24
32,2
51,15
23,33
43,11
35,7
1,14
87,54
34,48
46,22
57,31
76,44
49,27
77,9
28,4
15,34
61,1
26,43
18,39
58,32
50,28
42,24
61,37
62,2
8,31
81,15
27,44
0,27
19,40
20,5
39,18
11,36
30,49
31,14
23,10
87,31
12,37
13,2
53,38
45,34
24,11
56,43
57,8
16,7
76,21
68,17
46,35
92,2
65,48
38,31
57,44
58,9
77,22
50,5
49,40
69,18
42,1
61,14
8,8
27,21
19,17
30,26
75,34
8,44
54,11
20,18
53,15
4,10
23,23
64,24
43,1
46,12
37,43
38,8
65,25
57,21
49,17
68,30
15,24
7,20
26,33
18,29
30,3
50,18
90,54
42,14
82,50
8,21
0,17
19,30
60,31
39,8
11,26
31,4
23,0
75,47
33,50
34,15
53,28
45,24
64,37
37,20
56,33
3,27
14,36
15,1
26,10
46,25
18,6
38,21
79,22
70,53
49,30
15,37
61,4
27,11
19,7
11,3
30,16
71,54
94,37
21,53
41,31
33,27
12,4
25,23
53,5
44,36
45,1
52,40
64,14
4,0
10,43
56,10
22,17
14,13
34,28
45,37
46,2
65,15
37,33
57,11
49,7
68,20
7,10
26,23
18,19
71,31
63,27
91,9
42,4
29,34
75,1
8,11
48,47
41,8
60,21
6,50
52,17
44,13
75,37
41,44
87,11
33,40
34,5
25,36
93,54
45,14
64,27
37,10
56,23
3,17
22,30
14,26
67,38
26,0
86,51
59,34
38,11
79,12
90,21
82,17
28,46
7,23
48,24
27,1
40,20
6,27
71,44
30,6
63,40
83,18
29,47
75,14
94,27
41,21
60,34
33,17
52,30
25,13
44,26
64,4
56,0
2,29
22,7
34,18
66,50
67,15
86,28
37,23
36,27
15,4
47,36
26,13
67,51
9,46
82,30
29,24
48,37
21,20
40,33
60,11
52,7
10,10
87,1
33,30
74,31
25,26
66,27
53,8
32,34
56,13
2,42
89,10
22,20
35,39
55,17
67,28
86,41
59,24
79,2
70,33
90,11
9,23
28,36
48,14
40,10
5,52
6,17
63,30
29,37
21,33
41,11
33,7
52,20
93,21
25,3
44,16
39,50
85,17
31,46
10,23
51,24
2,19
66,40
67,5
13,34
59,1
32,47
86,18
24,43
16,39
36,17
55,30
28,13
47,26
59,37
5,29
17,40
63,7
58,41
9,36
28,49
29,14
48,27
21,10
61,46
40,23
60,1
6,30
10,0
62,47
54,43
25,16
66,17
85,30
32,24
51,37
24,20
43,33
35,29
55,7
1,36
47,3
88,41
67,18
59,14
70,23
90,1
17,17
36,30
9,13
77,31
28,26
47,39
80,36
6,7
42,46
21,23
62,24
54,20
0,49
20,27
93,11
44,6
39,40
51,14
23,32
43,10
66,30
13,24
86,8
32,37
24,33
43,46
89,13
16,29
35,42
36,7
76,43
55,20
47,16
88,54
5,19
17,30
58,31
9,26
50,27
29,4
21,0
61,36
40,13
81,14
6,20
19,39
39,17
30,48
54,33
20,40
93,24
39,53
12,36
85,20
31,49
32,14
4,32
51,27
24,10
23,45
43,23
16,6
35,19
1,26
13,37
59,4
46,34
65,47
57,43
17,7
36,20
77,21
49,39
28,16
68,52
9,3
92,37
58,44
