seed,Time(h),model,Coverage,Mean,Std_Dev,CSV_Coverage,DSV_Coverage,New_locs,Cov_Efficiency,CovDev_Vehicle_Path,Mean_Runtime
42,2023-01-01 00:59:00,fuse,1499.0,0.76266137040715,0.47087577929916363,1416.0,110.0,83.0,0.6916666666666667,0.5440132472864428,9.277198791503906
42,2023-01-01 01:59:00,fuse,1481.0,0.759682224428997,0.48803264976959215,1410.0,100.0,71.0,0.5916666666666667,0.6244197306299666,9.147265672683716
42,2023-01-01 02:59:00,fuse,1472.0,0.7477656405163853,0.47471569152148824,1386.0,109.0,86.0,0.7166666666666667,0.5193017136911892,9.039570569992065
42,2023-01-01 03:59:00,fuse,1445.0,0.7333664349553128,0.47989249849804766,1357.0,114.0,88.0,0.7333333333333333,0.5045194331420494,8.601903676986694
42,2023-01-01 04:59:00,fuse,1399.0,0.7130089374379345,0.508184828756541,1316.0,102.0,83.0,0.6916666666666667,0.7513284403116047,9.101588487625122
42,2023-01-01 05:59:00,fuse,1434.0,0.7214498510427011,0.4688580680776085,1333.0,111.0,101.0,0.8416666666666667,0.3766584677543581,9.009613990783691
42,2023-01-01 06:59:00,fuse,1506.0,0.7706057596822244,0.4737497846725136,1432.0,109.0,74.0,0.6166666666666667,0.5297321113120018,9.173128604888916
42,2023-01-01 07:59:00,fuse,1604.0,0.8232373386295928,0.451782573611834,1538.0,110.0,66.0,0.55,0.5838034312000846,9.233799457550049
42,2023-01-01 08:59:00,fuse,1591.0,0.8177755710029792,0.4653450282444883,1527.0,108.0,64.0,0.5333333333333333,0.6869347033700521,8.982985734939575
42,2023-01-01 50:00:00,fuse,1492.3333333333333,0.7610614586781419,0.4757152113834753,1412.7777777777778,108.11111111111111,79.55555555555556,0.662962962962963,0.5689679198553055,9.063006109661526
42,2023-01-01 100:00:00,fuse,1947.0,6.851539225422045,3.1638953016561255,1835.0,564.0,112.0,0.03888888888888889,3.4158176453329423,127.09087371826172
