seed,Time(h),model,Coverage,Mean,Std_Dev,CSV_Coverage,DSV_Coverage,New_locs,Cov_Efficiency,CovDev_Vehicle_Path,Mean_Runtime
42,2023-01-01 00:59:00,SDPR-F,1418.0,0.7040714995034757,0.45645900483000984,1416.0,2.0,2.0,0.06666666666666667,0.0,5.6651716232299805
42,2023-01-01 01:59:00,SDPR-F,1415.0,0.7025819265143992,0.4571220439332527,1410.0,5.0,5.0,0.16666666666666666,0.0,5.421514511108398
42,2023-01-01 02:59:00,SDPR-F,1394.0,0.6890756302521008,0.46287191105614833,1386.0,8.0,8.0,0.26666666666666666,0.0,5.290097236633301
42,2023-01-01 03:59:00,SDPR-F,1360.0,0.6752730883813307,0.4682727244771685,1357.0,3.0,3.0,0.1,0.0,4.93649697303772
42,2023-01-01 04:59:00,SDPR-F,1317.0,0.6535980148883375,0.4758231287173439,1316.0,1.0,1.0,0.03333333333333333,0.0,5.527277946472168
42,2023-01-01 05:59:00,SDPR-F,1334.0,0.6623634558093346,0.47290391013148775,1333.0,1.0,1.0,0.03333333333333333,0.0,5.4285454750061035
42,2023-01-01 06:59:00,SDPR-F,1437.0,0.7135054617676266,0.45212323297458684,1432.0,5.0,5.0,0.16666666666666666,0.0,5.357912540435791
42,2023-01-01 07:59:00,SDPR-F,1538.0,0.7642679900744417,0.42678746594124084,1538.0,2.0,0.0,0.0,0.0,5.562741756439209
42,2023-01-01 08:59:00,SDPR-F,1533.0,0.7594874322326269,0.43652254291491505,1527.0,14.0,6.0,0.2,0.4948716593053935,5.13538670539856
42,2023-01-01 50:00:00,SDPR-F,1416.2222222222222,0.7026916110470748,0.45654288499735046,1412.7777777777778,4.555555555555555,3.4444444444444446,0.11481481481481483,0.0549857399228215,5.369460529751247
42,2023-01-01 100:00:00,SDPR-F,1842.0,6.256988719960765,3.509207248492076,1835.0,38.0,7.0,0.009722222222222222,1.2345028838164842,93.07699584960938
